"date","Total","Nucleation","Aitken","Accumulation","T.gDp","N.gDp","A.gDp","Acc.gDp","clearsky.mark","SRAD","SRAD.clearsky","clearsky.id","ws","wd","temperature","RH","pressure","RAIN.F","so2","o3","co","no2","A_fuchs","air_mfp","air_vis","coagN2_10to25","CoagS_1.75to25","CoagS_1.75to3","CoagS_3to25","CoagS_3to7","CoagS_7to25","CoagSrc_1.75to25","CoagSrc_1.75to3","CoagSrc_3to25","CoagSrc_3to7","CoagSrc_7to25","CS","CS.const","Cv_10to25","D.h2so4","dmax_h2so4","GR_10to25","GR_coag_1.75to25","GR_coag_1.75to3","GR_coag_3to25","GR_coag_3to7","GR_coag_7to25","GR_coagS_coagSrc_1.75to25","GR_coagS_coagSrc_1.75to3","GR_coagS_coagSrc_3to25","GR_coagS_coagSrc_3to7","GR_coagS_coagSrc_7to25","GR_h2so4_1.75to25","GR_h2so4_1.75to3","GR_h2so4_1.75to3_day","GR_h2so4_3to25","GR_h2so4_3to7","GR_h2so4_7to25","GR_model_1.75to25","GR_model_1.75to3","GR_model_3to25","GR_model_3to7","GR_model_7to25","h2so4_proxy","J_1.75to3_by_J_10to25_GR_10to25","J_1.75to3_by_J_10to25_GR_h2so4_1.75to3","J_10to25","J_1to3_by_J_10to25_GR_10to25","J_1to3_by_J_10to25_GR_h2so4_1.75to3","net_coagS_10to25","net_dNdt_10to25","net_GR_10to25","P_10to25","Q_10to25","so2_molec","so2_ug","sp_10to25","c_mu","b11","M","A","k","h2so4_const","L_gamma","L","gamma","gam_N1","OxOrg_capacity","OxOrg_a-phellandrene","OxOrg_a-pinene","OxOrg_a-terpinene","OxOrg_b-phellandrene","OxOrg_b-pinene","OxOrg_limonene","OxOrg_terpinolene","OxOrg_y-terpinene","I","n","gamma_T","exp_Gibbs","gamma_T_const","MT_ppb_proxy","MT_molec_proxy","OxOrg_molec_proxy_Yli","OxOrg_molec_proxy_Dunne","OH_molec_proxy","pm25","pm10","HOM_molec_proxy"
2015-01-06 19:30:00,4970.78381259633,2248.53569772857,2284.46123437268,437.78688049508,30.298942959897,19.3051911328977,34.6816159505498,151.594336722506,0,0,NA,NA,1.8,20,-1,46,1011.2,NA,3,40,500,6,31.4867179,0.0610635495146427,1.70295799247969e-05,4.06596479908879e-05,7.04380027283745e-05,7.04380027283745e-05,7.04380027283745e-05,7.04380027283745e-05,6.01516299438255e-05,1.61258188904733e-06,1.61258188904733e-06,1.61258188904733e-06,1.61258188904733e-06,1.61258188904733e-06,0.0045562,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.00210421702595733,0.00210421702595733,0.00210421702595733,0.00210421702595733,0.0117446513901558,NA,0.000217400947101314,NA,NA,0.00015059193458808,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.690645525710954,0.382647475189532,0.139609490779556,"2.9544294274222",0.956918901495752,0.0898452407387519,-0.0766791547893136,0.126443404830117,14.7449838187702,192877.6146,73889570552.1472,7.86085889570552,81.5885888191912,174.855942917307,3.669825950579e-10,"2.6873198281765e+19",1.4825589498563e-11,1.11766910539597,0,NA,NA,1.30767341464003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535699086522713,0.0328207471691392,-27.6055305109438,31994699424.1297,0.0573477944456994,1412467967.90185,NA,NA,NA,5,19,NA
2015-01-06 19:45:00,5018.435413228,2175.94431517256,2418.18730113988,424.303796915558,30.6397706425435,19.4223077048485,34.762341343569,154.580545251282,0,0,NA,NA,1.8,20,-1,46,1011.2,NA,3,40,500,6,31.8735717,0.0610635495146427,1.70295799247969e-05,4.13162784610299e-05,7.1157484668463e-05,7.1157484668463e-05,7.1157484668463e-05,7.1157484668463e-05,6.07873541220581e-05,1.32751669216131e-06,1.32751669216131e-06,1.32751669216131e-06,1.32751669216131e-06,1.32751669216131e-06,0.004612,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.00190919213519593,0.00190919213519593,0.00190919213519593,0.00190919213519593,0.01068289056053,NA,0.000219606446744361,NA,NA,0.000152177409107964,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419217270009525,0.230590803013857,0.0830989023809175,"1.82552651608326",0.583167781032684,0.0884449033162102,-0.127840429293761,0.122494428358468,14.9255663430421,195239.796,73889570552.1472,7.86085889570552,81.385520020124,174.855942917307,3.669825950579e-10,"2.6873198281765e+19",1.4825589498563e-11,1.11766910539597,0,NA,NA,1.30767341464003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535328021612349,0.0328207471691392,-27.6055305109438,31994699424.1297,0.0573477944456994,1412467967.90185,NA,NA,NA,5,19,NA
2015-01-06 20:00:00,5001.257776538,2056.37850647992,2532.50908541057,412.37018464751,31.1604893451827,19.5603839108429,34.9637247282954,156.640908420852,0,0,NA,NA,3.1,20,-1,46,1011.6,NA,3,42,500,5,32.0971092,0.0610394041807104,1.70295799247969e-05,4.15642462581884e-05,7.11546730628099e-05,7.11546730628099e-05,7.11546730628099e-05,7.11546730628099e-05,6.07938355630292e-05,1.00777532871074e-06,1.00777532871074e-06,1.00777532871074e-06,1.00777532871074e-06,1.00777532871074e-06,0.0046461,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.00166313812308118,0.00166313812308118,0.00166313812308118,0.00166313812308118,0.00933761171927156,NA,0.000219580591579098,NA,NA,0.000152186759470277,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321550170239241,0.176088973593677,0.0629808053919824,"1.41553938178012",0.448397339815544,0.0841934908777994,-0.137123331735656,0.115910646249839,15.0359223300971,196683.3513,73889570552.1472,7.86085889570552,81.261671313805,174.855942917307,3.669825950579e-10,"2.6873198281765e+19",1.4825589498563e-11,1.11766910539597,0,NA,NA,1.30767341464003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535015324319608,0.0328337300596333,-27.6055305109438,32007355555.2311,0.0573477944456994,1412467967.90185,NA,NA,NA,5,21,NA
2015-01-06 20:15:00,4966.758090823,1928.86139411829,2663.01423442424,374.882462280469,31.5222385327543,19.6932361007565,35.2509776246759,160.280659379882,0,0,NA,NA,3.1,20,-1,46,1011.6,NA,3,42,500,5,31.4086748,0.0610394041807104,1.70295799247969e-05,4.13932148720937e-05,7.04057324590157e-05,7.04057324590157e-05,7.04057324590157e-05,7.04057324590157e-05,6.01797727519601e-05,7.55470396172728e-07,7.55470396172728e-07,7.55470396172728e-07,7.55470396172728e-07,7.55470396172728e-07,0.0045461,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.0014399757653046,0.0014399757653046,0.0014399757653046,0.0014399757653046,0.00811220280545831,NA,0.000217255027497384,NA,NA,0.000150643824847015,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361821735406932,0.200727466823634,0.0733995805561905,"1.5428148508247",0.500957225981336,0.0787386677968923,-0.114187881906155,0.108848794665453,14.7122977346278,192450.0513,73889570552.1472,7.86085889570552,81.6253991189535,174.855942917307,3.669825950579e-10,"2.6873198281765e+19",1.4825589498563e-11,1.11766910539597,0,NA,NA,1.30767341464003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535679902962444,0.0328337300596333,-27.6055305109438,32007355555.2311,0.0573477944456994,1412467967.90185,NA,NA,NA,5,21,NA
2015-01-06 20:30:00,4979.9979025684,1823.02270394948,2802.43869277305,354.536505845875,31.9776235041005,19.8126199156847,35.4799263445136,164.856222714983,0,0,NA,NA,3.1,20,-1,46,1011.6,NA,3,42,500,5,31.6777534,0.0610394041807104,1.70295799247969e-05,4.18009567829446e-05,7.07432941735711e-05,7.07432941735711e-05,7.07432941735711e-05,7.07432941735711e-05,6.04659979032194e-05,5.90795459912792e-07,5.90795459912792e-07,5.90795459912792e-07,5.90795459912792e-07,5.90795459912792e-07,0.0045849,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.0012734005474657,0.0012734005474657,0.0012734005474657,0.0012734005474657,0.00719131768511221,NA,0.000218284546173335,NA,NA,0.000151355567823122,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345923996449843,0.190945264706565,0.069225596267836,"1.49339681603191",0.480278006677071,0.0752184328854129,-0.108960955364863,0.102968118747286,14.8378640776699,194092.5717,73889570552.1472,7.86085889570552,81.4840798348792,174.855942917307,3.669825950579e-10,"2.6873198281765e+19",1.4825589498563e-11,1.11766910539597,0,NA,NA,1.30767341464003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535421850519256,0.0328337300596333,-27.6055305109438,32007355555.2311,0.0573477944456994,1412467967.90185,NA,NA,NA,5,21,NA
2015-01-06 20:45:00,5181.99553186048,1721.61146613647,3084.1292596222,376.254806101808,33.9011598050783,19.9500579810936,37.3237300488736,174.366410942795,0,0,NA,NA,3.1,20,-1,46,1011.6,NA,3,42,500,5,38.0116111,0.0610394041807104,1.70295799247969e-05,4.55215213835641e-05,7.70893553438347e-05,7.70893553438347e-05,7.70893553438347e-05,7.70893553438347e-05,6.57117058710684e-05,4.34050432340205e-07,4.34050432340205e-07,4.34050432340205e-07,4.34050432340205e-07,4.34050432340205e-07,0.0055018,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.00109148194016208,0.00109148194016208,0.00109148194016208,0.00109148194016208,0.00619353140836149,NA,0.000237845184506943,NA,NA,0.000164478407693047,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263891139809336,0.129343067220326,0.0382807307126703,"1.52632551196581",0.391234129875755,0.0774493146473551,-0.13652521348068,0.0973566295459955,17.8051779935275,232907.6994,73889570552.1472,7.86085889570552,78.2147876202579,174.855942917307,3.669825950579e-10,"2.6873198281765e+19",1.4825589498563e-11,1.11766910539597,0,NA,NA,1.30767341464003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529395243075598,0.0328337300596333,-27.6055305109438,32007355555.2311,0.0573477944456994,1412467967.90185,NA,NA,NA,5,21,NA
2015-01-06 21:00:00,4962.2004422366,1596.14094864169,3062.44453779778,303.614955797125,32.9149204680893,20.0821360437297,35.9521948126213,181.482834104077,0,0,NA,NA,2.7,20,-1.1,47,1011.2,NA,3,42,500,4,32.441435,0.061041112053862,1.70245332610871e-05,4.23652125040878e-05,7.10479080157277e-05,7.10479080157277e-05,7.10479080157277e-05,7.10479080157277e-05,6.07067753183104e-05,3.30453112913837e-07,3.30453112913837e-07,3.30453112913837e-07,3.30453112913837e-07,3.30453112913837e-07,0.0046948,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.000952509076282916,0.000952509076282916,0.000952509076282916,0.000952509076282916,0.00539533204171551,NA,0.000219201666043078,NA,NA,0.000151949505045884,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.708117624741618,0.385343137314679,0.136346267412668,"3.16610665675738",0.990908206004476,0.0668737124705042,-0.0208530261095762,0.0903255810517404,15.1935275080906,198744.9684,73889570552.1472,7.86085889570552,81.0851231848394,174.823815045118,3.66915166009088e-10,"26883076318258896896",1.48490369201876e-11,1.11822487797784,0,NA,NA,1.30791372952116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538333863183014,0.0322813517972481,-27.6222853982231,32000579181.4934,0.0569022216420091,1401493573.53038,NA,NA,NA,5,19,NA
2015-01-06 21:15:00,4971.04653845693,1576.49595890306,3107.89874164144,286.651837912434,32.9467541301222,20.1187629129246,36.0849818789678,185.138432726495,0,0,NA,NA,2.7,20,-1.1,47,1011.2,NA,3,42,500,4,32.1859422,0.061041112053862,1.70245332610871e-05,4.23826217325128e-05,7.09735282646952e-05,7.09735282646952e-05,7.09735282646952e-05,7.09735282646952e-05,6.06566257459132e-05,2.97314819782443e-07,2.97314819782443e-07,2.97314819782443e-07,2.97314819782443e-07,2.97314819782443e-07,0.0046576,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.000903488185110448,0.000903488185110448,0.000903488185110448,0.000903488185110448,0.00514682664761978,NA,0.000218968831007596,NA,NA,0.000151822502431943,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863852498717624,0.472362821020672,0.168518087668438,"3.81685817178811",1.20562246207118,0.0661057677040185,0.0131606697573218,0.0892516502070973,15.073139158576,197170.1808,73889570552.1472,7.86085889570552,81.2199466662215,174.823815045118,3.66915166009088e-10,"26883076318258896896",1.48490369201876e-11,1.11822487797784,0,NA,NA,1.30791372952116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53858401445076,0.0322813517972481,-27.6222853982231,32000579181.4934,0.0569022216420091,1401493573.53038,NA,NA,NA,5,19,NA
2015-01-06 21:30:00,5151.31531087687,1588.4749675837,3291.75849369017,271.081849603,33.0641827626046,20.1533291991386,36.3626120888548,189.581643205729,0,0,NA,NA,2.7,20,-1.1,47,1011.2,NA,3,42,500,4,32.8117613,0.061041112053862,1.70245332610871e-05,4.38291055686062e-05,7.32596650236182e-05,7.32596650236182e-05,7.32596650236182e-05,7.32596650236182e-05,6.26121659440063e-05,3.05457209894011e-07,3.05457209894011e-07,3.05457209894011e-07,3.05457209894011e-07,3.05457209894011e-07,0.0047479,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.000915776277500245,0.000915776277500245,0.000915776277500245,0.000915776277500245,0.00514133997746621,NA,0.00022602088783316,NA,NA,0.00015671726334277,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597372946629992,0.322848608036208,0.112899299428288,"2.71657806990551",0.839120003047204,0.0688810412426114,-0.0459111665139229,0.0899294246995993,15.3653721682848,200992.8507,73889570552.1472,7.86085889570552,80.8930611810958,174.823815045118,3.66915166009088e-10,"26883076318258896896",1.48490369201876e-11,1.11822487797784,0,NA,NA,1.30791372952116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537977194731506,0.0322813517972481,-27.6222853982231,32000579181.4934,0.0569022216420091,1401493573.53038,NA,NA,NA,5,19,NA
2015-01-06 21:45:00,5218.68077713967,1545.86498772488,3433.07545324337,239.740336171412,33.2168977030393,20.2288436360359,36.8068636703195,187.051297332956,0,0,NA,NA,2.7,20,-1.1,47,1011.2,NA,3,42,500,4,31.5110862,0.061041112053862,1.70245332610871e-05,4.40449805677881e-05,7.33527438987893e-05,7.33527438987893e-05,7.33527438987893e-05,7.33527438987893e-05,6.27230734773922e-05,2.60995154191245e-07,2.60995154191245e-07,2.60995154191245e-07,2.60995154191245e-07,2.60995154191245e-07,0.0045594,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.000846506741261281,0.000846506741261281,0.000846506741261281,0.000846506741261281,0.00474791450181408,NA,0.000226303136282381,NA,NA,0.000156992992865281,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41486362517972,0.22975707200247,0.0837678628824996,"1.77650774636784",0.574942950980295,0.0674003657510087,-0.0711975024926414,0.0875649996241323,14.7553398058252,193013.0802,73889570552.1472,7.86085889570552,81.5769296132337,174.823815045118,3.66915166009088e-10,"26883076318258896896",1.48490369201876e-11,1.11822487797784,0,NA,NA,1.30791372952116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.539245478231389,0.0322813517972481,-27.6222853982231,32000579181.4934,0.0569022216420091,1401493573.53038,NA,NA,NA,5,19,NA
2015-01-06 22:00:00,5279.3307963256,1483.87581563523,3555.09161016198,240.363370528385,33.7130349247562,20.2482149006106,37.104449495515,190.095537035483,0,0,NA,NA,1.3,340,-1.4,53,1011.6,NA,4,41,500,5,32.5872564,0.060949689825861,1.70093881812112e-05,4.48927284874006e-05,7.47402025823606e-05,7.47402025823606e-05,7.47402025823606e-05,7.47402025823606e-05,6.38253152874259e-05,3.59969840482379e-07,3.59969840482379e-07,3.59969840482379e-07,3.59969840482379e-07,3.59969840482379e-07,0.0047222,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.000993842922818276,0.000993842922818276,0.000993842922818276,0.000993842922818276,0.0050417057749597,NA,0.000230592805071181,NA,NA,0.000159759784684937,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624115604014684,0.338426991246841,0.119022009475864,"2.81501808078956",0.875073905500217,0.0658210171540854,-0.030697335923983,0.0838983282457613,15.2822006472492,199904.8926,98519427402.863,10.481145194274,80.9859608698625,174.727395983618,3.6671280447186e-10,"26912754047405084672",1.49196539541914e-11,1.11989213725238,0,NA,NA,1.30863546988485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54866927555482,0.030725663074745,-27.6726240466836,32030903364.6,0.0555861675395853,1369079349.37989,NA,NA,NA,3,17,NA
2015-01-06 22:15:00,5381.51394612547,1454.28111897859,3740.60548528705,186.627341859827,33.8990919781562,20.2983508008163,37.8458879053452,202.813928104199,0,0,NA,NA,1.3,340,-1.4,53,1011.6,NA,4,41,500,5,31.8845529,0.060949689825861,1.70093881812112e-05,4.54734265933993e-05,7.5517619500375e-05,7.5517619500375e-05,7.5517619500375e-05,7.5517619500375e-05,6.45217276603678e-05,2.78176662129953e-07,2.78176662129953e-07,2.78176662129953e-07,2.78176662129953e-07,2.78176662129953e-07,0.0046198,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.000873665200658247,0.000873665200658247,0.000873665200658247,0.000873665200658247,0.00457962057931369,NA,0.000232982222238471,NA,NA,0.000161497524820966,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559839403681174,0.307628974387461,0.110670253981764,"2.44395417703662",0.779220313630249,0.0654161058983413,-0.0370632673622534,0.0823174154456761,14.9508090614887,195569.9934,98519427402.863,10.481145194274,81.3571743511192,174.727395983618,3.6671280447186e-10,"26912754047405084672",1.49196539541914e-11,1.11989213725238,0,NA,NA,1.30863546988485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549385554247241,0.030725663074745,-27.6726240466836,32030903364.6,0.0555861675395853,1369079349.37989,NA,NA,NA,3,17,NA
2015-01-06 22:30:00,5509.579942519,1425.94127177612,3895.74028537056,187.89838537232,34.2915920042607,20.2464964663402,38.1112453856854,209.350421718157,0,0,NA,NA,1.3,340,-1.4,53,1011.6,NA,4,41,500,5,33.4916077,0.060949689825861,1.70093881812112e-05,4.68748510847142e-05,7.79334437455539e-05,7.79334437455539e-05,7.79334437455539e-05,7.79334437455539e-05,6.64693660305708e-05,5.28431819409002e-07,5.28431819409002e-07,5.28431819409002e-07,5.28431819409002e-07,5.28431819409002e-07,0.0048526,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.00120414606831386,0.00120414606831386,0.00120414606831386,0.00120414606831386,0.00553051395815435,NA,0.000240456499060253,NA,NA,0.000166389856648974,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660672406539104,0.352246147764711,0.120358329295756,"3.10647600255253",0.935016063221143,0.0658685329701766,-0.0259188608509405,0.0804086571765201,15.7042071197411,205425.1158,98519427402.863,10.481145194274,80.5156944662632,174.727395983618,3.6671280447186e-10,"26912754047405084672",1.49196539541914e-11,1.11989213725238,0,NA,NA,1.30863546988485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54775983855749,0.030725663074745,-27.6726240466836,32030903364.6,0.0555861675395853,1369079349.37989,NA,NA,NA,3,17,NA
2015-01-06 22:45:00,5589.65861452027,1401.46782038644,4041.47432201258,146.716472121253,34.3724340454597,20.302004891006,38.55488558517,222.242139227479,0,0,NA,NA,1.3,340,-1.4,53,1011.6,NA,4,41,500,5,32.5299509,0.060949689825861,1.70093881812112e-05,4.72182554019665e-05,7.83051871384221e-05,7.83051871384221e-05,7.83051871384221e-05,7.83051871384221e-05,6.6817501979354e-05,4.73074834456589e-07,4.73074834456589e-07,4.73074834456589e-07,4.73074834456589e-07,4.73074834456589e-07,0.0047128,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.00113933021413506,0.00113933021413506,0.00113933021413506,0.00113933021413506,0.00521307167678614,NA,0.000241598551681809,NA,NA,0.000167258968333206,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423496612533862,0.229921187491074,0.0810297851673301,"1.90442470875518",0.593386216616637,0.0652496256075779,-0.0632936762829445,0.0790738358426967,15.2517799352751,199506.9624,98519427402.863,10.481145194274,81.0199663853559,174.727395983618,3.6671280447186e-10,"26912754047405084672",1.49196539541914e-11,1.11989213725238,0,NA,NA,1.30863546988485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548734949834085,0.030725663074745,-27.6726240466836,32030903364.6,0.0555861675395853,1369079349.37989,NA,NA,NA,3,17,NA
2015-01-06 23:00:00,5805.53690462567,1348.37266756212,4309.13749971178,148.026737351766,35.1612128976199,20.3039977096898,39.1092607144864,236.063555979851,0,0,NA,NA,2.6,360,-1.9,54,1012,NA,4,40,500,4,35.3992728,0.0608135004210808,1.6984129399024e-05,4.96875895645047e-05,8.24872479558652e-05,8.24872479558652e-05,8.24872479558652e-05,8.24872479558652e-05,7.02440501288236e-05,7.18803345825225e-07,7.18803345825225e-07,7.18803345825225e-07,7.18803345825225e-07,7.18803345825225e-07,0.0051401,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.00140387807751817,0.00140387807751817,0.00140387807751817,0.00140387807751817,0.00584191130776792,NA,0.000254515879337877,NA,NA,0.000175853185487139,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348034606140946,0.178772167013994,0.057319047508021,"1.79363747689663",0.502795830757258,0.0658315122792884,-0.0843266762853924,0.075814211514125,16.6346278317152,217595.8533,98519427402.863,10.481145194274,79.4884972021318,174.566579202206,3.66375286862868e-10,"26962362810626109440",1.50382713039465e-11,1.12267067905308,0,NA,NA,1.30984103022332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562959874215246,0.0282832340869653,-27.756769234479,32073088452.6957,0.0534600360499249,1316713035.14375,NA,NA,NA,5,19,NA
2015-01-06 23:15:00,5741.101738468,1270.81977507855,4338.37750750476,131.904455884686,35.5402389111937,20.3950291390656,39.4484487965915,242.243543264169,0,0,NA,NA,2.6,360,-1.9,54,1012,NA,4,40,500,4,34.8523791,0.0608135004210808,1.6984129399024e-05,4.92568426451735e-05,8.16468763917964e-05,8.16468763917964e-05,8.16468763917964e-05,8.16468763917964e-05,6.95160615690829e-05,6.30540946869102e-07,6.30540946869102e-07,6.30540946869102e-07,6.30540946869102e-07,6.30540946869102e-07,0.0050605,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.00131486448361279,0.00131486448361279,0.00131486448361279,0.00131486448361279,0.00533646313453748,NA,0.000251917680377345,NA,NA,0.000174030054508026,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511650900882649,0.265541063413127,0.0866524584264984,"2.57074000722101",0.734968595368232,0.0615225127605428,-0.0463414420194716,0.0714713876854273,16.3770226537217,214226.1465,98519427402.863,10.481145194274,79.7715778218276,174.566579202206,3.66375286862868e-10,"26962362810626109440",1.50382713039465e-11,1.12267067905308,0,NA,NA,1.30984103022332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.563546436747723,0.0282832340869653,-27.756769234479,32073088452.6957,0.0534600360499249,1316713035.14375,NA,NA,NA,5,19,NA
2015-01-06 23:30:00,5754.59738275693,1227.46970157276,4422.90551441237,104.222166771798,35.7054830053387,20.4860584268965,39.8467840832034,235.429890984592,0,0,NA,NA,2.6,360,-1.9,54,1012,NA,4,40,500,4,33.1173833,0.0608135004210808,1.6984129399024e-05,4.89956661497266e-05,8.09929592403183e-05,8.09929592403183e-05,8.09929592403183e-05,8.09929592403183e-05,6.8992946884948e-05,5.44848002146176e-07,5.44848002146176e-07,5.44848002146176e-07,5.44848002146176e-07,5.44848002146176e-07,0.0048083,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.00122225558016311,0.00122225558016311,0.00122225558016311,0.00122225558016311,0.00487943977568006,NA,0.000249894317152949,NA,NA,0.000172718357909132,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285498515297751,0.153093751957719,0.0528256581717488,"1.32357435101017",0.402772476000745,0.0591528226798066,-0.0754119679294824,0.0690848034214245,15.5608414239482,203549.7639,98519427402.863,10.481145194274,80.6751481516722,174.566579202206,3.66375286862868e-10,"26962362810626109440",1.50382713039465e-11,1.12267067905308,0,NA,NA,1.30984103022332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565412965373667,0.0282832340869653,-27.756769234479,32073088452.6957,0.0534600360499249,1316713035.14375,NA,NA,NA,5,19,NA
2015-01-06 23:45:00,5478.28152273727,1157.64239642033,4203.38122863771,117.257897679235,35.8727199801756,20.5540222541114,39.6582029846994,240.329782321515,0,0,NA,NA,2.6,360,-1.9,54,1012,NA,4,40,500,4,32.9286343,0.0608135004210808,1.6984129399024e-05,4.70847531391811e-05,7.78569182843794e-05,7.78569182843794e-05,7.78569182843794e-05,7.78569182843794e-05,6.63029102035142e-05,4.46944436636158e-07,4.46944436636158e-07,4.46944436636158e-07,4.46944436636158e-07,4.46944436636158e-07,0.0047811,0.735132680940012,42333000,0.117,44162877.3163754,3.09,0.00110700890689566,0.00110700890689566,0.00110700890689566,0.00110700890689566,0.00437883346666868,NA,0.000240213685735478,NA,NA,0.000165981755357022,NA,NA,4.89972652054355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337500511749496,0.181618073143778,0.0630464491156706,"1.55113865727851",0.475209278165444,0.0536500850546989,-0.0558047230120845,0.0652010870730562,15.4728155339806,202398.3063,98519427402.863,10.481145194274,80.7732084229857,174.566579202206,3.66375286862868e-10,"26962362810626109440",1.50382713039465e-11,1.12267067905308,0,NA,NA,1.30984103022332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565615011112431,0.0282832340869653,-27.756769234479,32073088452.6957,0.0534600360499249,1316713035.14375,NA,NA,NA,5,19,NA
2015-01-07 00:00:00,5428.81477834933,1109.42452002815,4212.26752891166,107.122729409521,36.1718901247483,20.4995252487562,40.0249760275244,242.103475418181,0,0,NA,NA,2.3,20,-2.3,56,1012.6,NA,5,36,500,6,32.5551311,0.0606878405932926,1.69639070651954e-05,4.66698345062449e-05,7.72299187512754e-05,7.72299187512754e-05,7.72299187512754e-05,7.72299187512754e-05,6.57137545210904e-05,5.59319005170292e-07,5.59319005170292e-07,5.59319005170292e-07,5.59319005170292e-07,5.59319005170292e-07,0.0047367,0.735132680940012,49183000,0.117,51193663.0804835,3.59,0.00123784916931399,0.00123784916931399,0.00123784916931399,0.00123784916931399,0.00475345777569938,NA,0.000238288949943221,NA,NA,0.000164517008641473,NA,NA,4.69850510289782,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255527449752352,0.182327952804185,0.0611119212905555,"0.938137094748294",0.492519630312869,0.0508333541620769,-0.062133875065108,0.0724124421935865,13.1941504178273,232965.1161,123149284253.579,13.1014314928425,83.3535258650297,174.437819030379,3.66105048738794e-10,"27002181696076550144",1.51340029900908e-11,1.12489327673347,0,NA,NA,1.31376040319725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579574345440099,0.026471268621264,-27.8243090676956,32115792701.2795,0.0518178344828435,1276265845.62652,NA,NA,NA,7,21,NA
