"date","Total","Nucleation","Aitken","Accumulation","T.gDp","N.gDp","A.gDp","Acc.gDp","clearsky.mark","SRAD","SRAD.clearsky","clearsky.id","ws","wd","temperature","RH","pressure","RAIN.F","so2","o3","co","no2","CS","h2so4.proxy","J","net.dNdt","net.coagS","net.GR","GR","GR_model_1to3","GR_model_3to7","GR_model_7to25","GR_model_1to25","GR_model_3to25","GR_h2so4_1to3","GR_h2so4_3to7","GR_h2so4_7to25","GR_h2so4_1to25","GR_h2so4_3to25","GR_coagS_coagSrc_1to3","GR_coagS_coagSrc_3to7","GR_coagS_coagSrc_7to25","GR_coagS_coagSrc_1to25","GR_coagS_coagSrc_3to25","GR_coag_1to3","GR_coag_3to7","GR_coag_7to25","GR_coag_1to25","GR_coag_3to25","air_vis","air_mfp","D.h2so4","CS.const","A.fuchs","dmax.h2so4","so2.ug","so2.molec","CoagS_1to3","CoagS_3to7","CoagS_7to25","CoagS_1to25","CoagS_3to25","CoagSrc_1to3","CoagSrc_3to7","CoagSrc_7to25","CoagSrc_1to25","CoagSrc_3to25","coagN2","Cv","Q","P","sp","c_mu","b11","M","A","k","h2so4.const","L_gamma","L","gamma","gam.N1","OxOrg_capacity","OxOrg_a-phellandrene","OxOrg_a-pinene","OxOrg_a-terpinene","OxOrg_b-phellandrene","OxOrg_b-pinene","OxOrg_limonene","OxOrg_terpinolene","OxOrg_y-terpinene","I","n","gamma_T","exp_Gibbs","gamma_T_const","MT.proxy","OxOrg.proxy","OH.proxy","pm25","pm10"
2015-01-09 12:45:00,4137.121241142,324.948187545921,1888.26753220405,1923.90552139203,84.6215262490345,17.50032351481,66.1810970127306,140.556721592801,0,255.6,480.557046528362,0.53,2.4,320,5.5,50,1016.5,NA,9,22,900,27,0.0147238,25560970.2937617,NA,-0.0494626628660819,0.0190817309723424,NA,NA,4.46225543203228,3.06289844712345,2.33396484134972,2.69368952930192,2.51345124748206,4.4605105270553,3.06150527887246,2.32829799434576,2.69229636105093,2.51205807923107,0.00035173672598844,NA,0.000235780881393102,NA,NA,0.00139316825098954,0.00139316825098954,0.0054310661225683,0.00139316825098954,0.00139316825098954,1.73558100575809e-05,0.0621959967451055,0.117,0.735132680940012,103.5401647,40398481.7735877,23.5825766871166,221668711656.442,0.000114008393664267,0.000114008393664267,9.41871066893533e-05,0.000114008393664267,0.000114008393664267,7.07191688858899e-07,7.07191688858899e-07,7.07191688858899e-07,7.07191688858899e-07,7.07191688858899e-07,6.31723694980351e-05,NA,NA,NA,NA,176.931741359848,3.71339220783918e-10,26246333796455530496,1.33947287490415e-11,1.0815467374442,2.36178635603656,0.420115786274118,0.482510151238262,1.1485170683956,29357210.6671382,0.329390171855469,0.466936576446739,0.0687565671579353,1.09250335076124,0.193342941769598,0.095581770592012,0.214141590067476,0.306545900205583,0.197312677843166,13479.3587984854,0.285615182116906,0.0944206046094688,-26.5422580886178,31785057556.4329,0.0952147041326356,199286749.634095,16580002.3883953,41,61
2015-01-09 13:00:00,3998.6636672892,274.600366350649,1795.83549014633,1928.22781079223,88.0115498807778,17.5705642654716,67.990279531497,140.795472802043,0,311.1,478.303101667134,0.65,1.9,320,6,49,1015.7,NA,11,37,900,13,0.01469,35245499.6695528,NA,0.0133274452242103,0.0160665971924088,NA,NA,6.15188036886531,4.22247320657871,3.21485073754648,3.713378573569,3.46485168944392,6.15050682742404,4.2214470755505,3.21044253200207,3.71235244254079,3.4638255584157,0.000347410413066027,NA,0.000232894810256314,NA,NA,0.00102613102821198,0.00102613102821198,0.00417531073415096,0.00102613102821198,0.00102613102821198,1.73807589337562e-05,0.062356674700312,0.117,0.735132680940012,103.5685061,40398481.7735877,28.8231492842536,270928425357.873,0.000112614028697175,0.000112614028697175,9.30426476737558e-05,0.000112614028697175,0.000112614028697175,3.83221426155536e-07,3.83221426155536e-07,3.83221426155536e-07,3.83221426155536e-07,3.83221426155536e-07,6.23844292904083e-05,NA,NA,NA,NA,177.090410337444,3.71672230644388e-10,26199322630780342272,1.32918676634966e-11,1.07877032752279,2.87563550201843,0.221220047484507,0.350024931117789,1.58224778946539,55767113.940753,0.433524413851507,0.587201957698445,0.0792693705960315,1.6229709550516,0.219715064874133,0.108071513449437,0.245255256185862,0.379304392207674,0.226406800748878,40494.5421123707,0.272204776236661,0.102085920954117,-26.4625188831353,31731585987.6333,0.0990014389665973,235035263.072232,18707552.3705942,55,91
2015-01-09 13:15:00,3598.990176368,288.377517019488,1622.85542592121,1687.7572334273,85.1061814705037,17.5077049976734,66.7875856124544,140.77208059912,0,311.1,472.22172407664,0.66,1.9,320,6,49,1015.7,NA,11,37,900,13,0.0128961,35847338.2946646,NA,0.26731445509078,0.0148910799810722,NA,NA,6.25697587696386,4.29466846360664,3.27004090169767,3.7768807260345,3.52411009222087,6.25553052144064,4.29353088561849,3.26526281650862,3.77574314804636,3.52297251423272,0.000307777535077915,NA,0.000206328408017965,NA,NA,0.00113757798814602,0.00113757798814602,0.00457175678102976,0.00113757798814602,0.00113757798814602,1.73807589337562e-05,0.062356674700312,0.117,0.735132680940012,90.9221179,40398481.7735877,28.8231492842536,270928425357.873,9.97617497956507e-05,9.97617497956507e-05,8.24246032488291e-05,9.97617497956507e-05,9.97617497956507e-05,4.70984378356012e-07,4.70984378356012e-07,4.70984378356012e-07,4.70984378356012e-07,4.70984378356012e-07,5.52469919462854e-05,NA,NA,NA,NA,177.090410337444,3.71672230644388e-10,26199322630780342272,1.32918676634966e-11,1.07877032752279,2.92473875018013,0.187741303026611,0.302125629192851,1.60926564545058,57687889.9984486,0.493829424359197,0.668884140057083,0.0902960626899374,1.84873282075263,0.250278324687387,0.12310470084539,0.279371260564846,0.432067177017139,0.257900908259165,58812.2587945024,0.275282522188097,0.102085920954117,-26.4625188831353,31731585987.6333,0.0990014389665973,267729624.811462,18707552.3705942,55,91
2015-01-09 13:30:00,4426.8832383374,546.108302165166,1909.05089236822,1971.72404380401,78.8539566717548,17.1865744025028,67.3548296294768,140.073221612382,0,311.1,462.368407867554,0.67,1.9,320,6,49,1015.7,NA,11,37,900,13,0.0150557,35133011.7955815,NA,0.628072129713248,0.0334074505073172,NA,NA,6.13339356794223,4.21012379567263,3.20938525164721,3.70265396507612,3.45492026762967,6.13087715999557,4.20797410421902,3.20019623507571,3.70050427362252,3.45277057617607,0.000366716493053762,NA,0.000245754626228358,NA,NA,0.00214969145360682,0.00214969145360682,0.00894326194527187,0.00214969145360682,0.00214969145360682,1.73807589337562e-05,0.062356674700312,0.117,0.735132680940012,106.1486281,40398481.7735877,28.8231492842536,270928425357.873,0.000118847998458421,0.000118847998458421,9.81623192721113e-05,0.000118847998458421,0.000118847998458421,1.6818854071278e-06,1.6818854071278e-06,1.6818854071278e-06,1.6818854071278e-06,1.6818854071278e-06,6.54894606138201e-05,NA,NA,NA,NA,177.090410337444,3.71672230644388e-10,26199322630780342272,1.32918676634966e-11,1.07877032752279,2.8664577594138,0.22818533805988,0.359893450161407,1.5771979620661,55411714.6052353,0.422994190869813,0.572938937318766,0.0773439331320166,1.58354930888022,0.214378229042889,0.105446477584717,0.239298054117066,0.370091162917083,0.220907423965742,37716.3937972117,0.27158578017244,0.102085920954117,-26.4625188831353,31731585987.6333,0.0990014389665973,229326302.631634,18707552.3705942,55,91
2015-01-09 13:45:00,5063.14967624133,1114.73540739801,1993.95027991049,1954.46398893283,65.7279241673189,17.9658379622686,65.1535492536956,138.969754759675,0,311.1,448.827080103124,0.69,1.9,320,6,49,1015.7,NA,11,37,900,13,0.0149547,35163767.8049011,NA,0.0234674215918441,0.0737404891572667,NA,NA,6.13883615873887,4.21386505545094,3.21438620129681,3.70595097752004,3.45800040997001,6.13624422946765,4.21165783311535,3.20299773885236,3.70374375518445,3.45579318763441,0.000384706935625704,NA,0.000258856410736173,NA,NA,0.00220722233559407,0.00220722233559407,0.0111296060337095,0.00220722233559407,0.00220722233559407,1.73807589337562e-05,0.062356674700312,0.117,0.735132680940012,105.439492,40398481.7735877,28.8231492842536,270928425357.873,0.000124679549793645,0.000124679549793645,0.000103407252671798,0.000124679549793645,0.000124679549793645,1.77311256426534e-06,1.77311256426534e-06,1.77311256426534e-06,1.77311256426534e-06,1.77311256426534e-06,6.85712833700897e-05,NA,NA,NA,NA,177.090410337444,3.71672230644388e-10,26199322630780342272,1.32918676634966e-11,1.07877032752279,2.86896710310673,0.226264599192761,0.35717646933464,1.57857866678628,55508773.700643,0.425850979255929,0.576808411976847,0.0778662931423367,1.59424417271547,0.215826081633267,0.106158634581251,0.240914208467593,0.372590658557559,0.222399372973113,38458.1250748846,0.27175645458934,0.102085920954117,-26.4625188831353,31731585987.6333,0.0990014389665973,230875110.469023,18707552.3705942,55,91
2015-01-09 14:00:00,4824.06345146727,1124.16035862404,1701.66514575962,1998.23794708361,66.6854346583412,18.4757706243157,65.1305285144474,140.072340641374,0,330.6,431.733618552281,0.77,2.7,340,5.9,41,1016,NA,12,46,900,10,0.0149148,40398481.7735877,NA,0.182329649664982,0.0733066017955691,NA,NA,7.05160310449799,4.84013551695371,3.68836686309644,4.25660994785983,3.9717477982888,7.04972664015489,4.83863342380459,3.67981743287006,4.25510785471071,3.97024570513968,0.000374371193979681,NA,0.000252193018394861,NA,NA,0.00150209314912006,0.00150209314912006,0.00829723720798998,0.00150209314912006,0.00150209314912006,1.73757708093738e-05,0.0623159308393361,0.117,0.735132680940012,105.0862392,40398481.7735877,31.4434355828221,295558282208.589,0.000121344465363978,0.000121344465363978,0.000100756100944485,0.000121344465363978,0.000121344465363978,8.21472501443625e-07,8.21472501443625e-07,8.21472501443625e-07,8.21472501443625e-07,8.21472501443625e-07,6.68547756465997e-05,NA,NA,NA,NA,177.058687917066,3.71605652546112e-10,26208711386426568704,1.33123617812336e-11,1.07932556169666,3.12295913334111,0.170821319452204,0.309853027991709,1.81390138529171,73278862.0527926,0.480823702996844,0.636675776472348,0.0821202813492024,1.89725896316608,0.225290617804559,0.110734203695899,0.253184690456567,0.407840410951821,0.233484680078274,70042.9206553683,0.274462161217241,0.100520763338214,-26.4784438640403,31746645132.9617,0.0982322315514543,238859606.395139,19419537.0966555,65,95
2015-01-09 14:15:00,5068.16166177993,1286.40380310584,1759.6302282414,2022.12763043269,62.5605814079294,18.8923566124431,58.4698172969037,142.125395193177,0,330.6,411.239104693039,0.8,2.7,340,5.9,41,1016,NA,12,46,900,10,0.0151273,40324252.5386599,NA,-0.243502181649597,0.0865965561976931,NA,NA,7.03855507952045,4.83114172091738,3.68110314947882,4.2486883370803,3.96434960072912,7.036773286663,4.82974279125167,3.67305603935416,4.24728940741458,3.96295067106341,0.000382863191731253,NA,0.00025839520859996,NA,NA,0.00139892966571352,0.00139892966571352,0.00778871491605833,0.00139892966571352,0.00139892966571352,1.73757708093738e-05,0.0623159308393361,0.117,0.735132680940012,106.5860031,40398481.7735877,31.4434355828221,295558282208.589,0.000124100073232305,0.000124100073232305,0.000103235750161211,0.000124100073232305,0.000124100073232305,7.12510156304432e-07,7.12510156304432e-07,7.12510156304432e-07,7.12510156304432e-07,7.12510156304432e-07,6.86946170688311e-05,NA,NA,NA,NA,177.058687917066,3.71605652546112e-10,26208711386426568704,1.33123617812336e-11,1.07932556169666,3.11722092593822,0.173897698913326,0.314853691543039,1.81056847508931,73009820.4280377,0.474069355764566,0.627732104931466,0.0809667007507674,1.87060731153804,0.222125858972285,0.109178670435807,0.249628091015687,0.40211129291177,0.230204815560704,67229.9456894295,0.274096075999391,0.100520763338214,-26.4784438640403,31746645132.9617,0.0982322315514543,235504237.865463,19419537.0966555,65,95
2015-01-09 14:30:00,5371.586367628,1058.81110329753,2185.76128117434,2127.01398315614,66.2089924840672,19.2539191537278,57.6015013690094,141.281523313056,0,330.6,387.566621019382,0.85,2.7,340,5.9,41,1016,NA,12,46,900,10,0.0161521,39982094.4893887,NA,-0.18196960742704,0.0770338616390768,NA,NA,6.97841373417709,4.7897009867532,3.64744285849555,4.21218981761468,3.93026374315399,6.9770650845427,4.78876161322854,3.64188954251496,4.21125044409002,3.92932436962932,0.000409276109728675,NA,0.000276196743056851,NA,NA,0.000939373524661108,0.000939373524661108,0.00527711923752968,0.000939373524661108,0.000939373524661108,1.73757708093738e-05,0.0623159308393361,0.117,0.735132680940012,113.8085832,40398481.7735877,31.4434355828221,295558282208.589,0.000132674063976527,0.000132674063976527,0.000110354111621244,0.000132674063976527,0.000132674063976527,3.21274259392816e-07,3.21274259392816e-07,3.21274259392816e-07,3.21274259392816e-07,3.21274259392816e-07,7.39679058947136e-05,NA,NA,NA,NA,177.058687917066,3.71605652546112e-10,26208711386426568704,1.33123617812336e-11,1.07932556169666,3.09077078330647,0.188873159288202,0.339066133933781,1.79520549776159,71776075.839374,0.443991144523457,0.587904475017476,0.0758296179609514,1.75192315450186,0.208032671072581,0.102251626802929,0.233789972896503,0.376598594688258,0.215599043247097,55550.2295882086,0.272344221385819,0.100520763338214,-26.4784438640403,31746645132.9617,0.0982322315514543,220562233.855797,19419537.0966555,65,95
2015-01-09 14:45:00,5258.016555022,891.964772929356,2190.32824422969,2175.72353786295,69.5878749916745,19.3403926989955,57.7042462804615,142.027470828506,0,330.6,360.938631375159,0.92,2.7,340,5.9,41,1016,NA,12,46,900,10,0.0165298,39862131.9729434,NA,0.011002020848071,0.0652638553509238,NA,NA,6.95731533362662,4.77516651011327,3.6355812949674,4.19938810895527,3.91830792718168,6.95613105655757,4.77439338412208,3.63096239525778,4.19861498296407,3.91753480119049,0.000411151077852665,NA,0.000277217188212967,NA,NA,0.000773125991195456,0.000773125991195456,0.00434168252140255,0.000773125991195456,0.000773125991195456,1.73757708093738e-05,0.0623159308393361,0.117,0.735132680940012,116.4686611,40398481.7735877,31.4434355828221,295558282208.589,0.000133285729546608,0.000133285729546608,0.00011076363229002,0.000133285729546608,0.000133285729546608,2.17620521629156e-07,2.17620521629156e-07,2.17620521629156e-07,2.17620521629156e-07,2.17620521629156e-07,7.43597509190261e-05,NA,NA,NA,NA,177.058687917066,3.71605652546112e-10,26208711386426568704,1.33123617812336e-11,1.07932556169666,3.08149721608453,0.19445286577952,0.348035463411988,1.78981915240379,71346007.2608216,0.433846106151153,0.574471068671718,0.0740969383941175,1.71189233891695,0.203279199169466,0.0999152138128464,0.228447955887041,0.367993451902879,0.2106726824542,51916.0063305257,0.271704192682418,0.100520763338214,-26.4784438640403,31746645132.9617,0.0982322315514543,215522465.938016,19419537.0966555,65,95
2015-01-09 15:00:00,5045.72915932733,901.859276644778,2011.0004633243,2132.86941935826,68.6932760635166,19.403965718672,55.4966443995168,143.356159295744,0,216.7,331.672392196307,0.65,3.3,20,5.2,46,1016.2,NA,12,46,900,11,0.0160865,25924840.6750423,NA,0.00972408200491764,0.0635109786015639,NA,NA,4.52517561056555,3.10585934905192,2.36604262700066,2.73139459828837,2.54859055423127,4.52400763407168,3.10508700054864,2.36144222436523,2.73062224978509,2.54781820572799,0.000395627990587221,NA,0.000266791266160146,NA,NA,0.000772348503278887,0.000772348503278887,0.00433361136926594,0.000772348503278887,0.000772348503278887,1.73408308177873e-05,0.0621473769045222,0.117,0.735132680940012,113.0378874,40398481.7735877,31.4434355828221,295558282208.589,0.000128252858133554,0.000128252858133554,0.000106597584513542,0.000128252858133554,0.000128252858133554,2.17332816280805e-07,2.17332816280805e-07,2.17332816280805e-07,2.17332816280805e-07,2.17332816280805e-07,7.15552979376583e-05,NA,NA,NA,NA,176.836471636692,3.7113927144476e-10,26274621564154241024,1.34569164757173e-11,1.08321285667731,2.00409060964932,0.445628286292745,0.519377193107785,1.16549422261448,30215252.0289626,0.392264307910321,0.502001732817803,0.0602361712174363,1.66248908367279,0.161971543053475,0.0797428277674888,0.184676368118874,0.317427966092335,0.169568770542363,12908.535547371,0.291300160502767,0.0900190860358719,-26.5902391179919,31792795800.8017,0.0930125457920844,162277686.167843,14980658.9842925,65,101
2015-01-09 15:15:00,5110.95635842,906.593870899114,2060.51124672836,2143.85124079252,66.8232000769425,19.8999814513399,50.9223149945436,144.81897186765,0,216.7,300.089652164407,0.72,3.3,20,5.2,46,1016.2,NA,12,46,900,11,0.0161088,25920172.3316401,NA,-0.0735260743242292,0.0645599539285604,NA,NA,4.52414207114227,3.10508073533982,2.36444093829758,2.7306834152722,2.54791228914365,4.52319298601059,3.10452786066447,2.36101699424074,2.73013054059685,2.54735941446829,0.000396210456327336,NA,0.000267477944254318,NA,NA,0.000552874675351357,0.000552874675351357,0.00315646611258252,0.000552874675351357,0.000552874675351357,1.73408308177873e-05,0.0621473769045222,0.117,0.735132680940012,113.1961343,40398481.7735877,31.4434355828221,295558282208.589,0.000128446674256027,0.000128446674256027,0.00010687449008137,0.000128446674256027,0.000128446674256027,1.11365862257227e-07,1.11365862257227e-07,1.11365862257227e-07,1.11365862257227e-07,1.11365862257227e-07,7.20269393983871e-05,NA,NA,NA,NA,176.836471636692,3.7113927144476e-10,26274621564154241024,1.34569164757173e-11,1.08321285667731,2.0037297286205,0.446412900319914,0.520197966154089,1.16528434949191,30204371.1541935,0.391721282106636,0.501306793490117,0.0601527840862937,1.66018763933393,0.161747319932566,0.0796324368594624,0.184420713879636,0.316988538969032,0.169334030302054,12855.8900790648,0.291256778960129,0.0900190860358719,-26.5902391179919,31792795800.8017,0.0930125457920844,162053039.241843,14980658.9842925,65,101
2015-01-09 15:30:00,5163.05340623,838.341563635558,2186.11049466838,2138.60134792606,67.2925408521378,20.0973158304387,50.5027063801692,144.918452952179,0,216.7,266.552238029263,0.81,3.3,20,5.2,46,1016.2,NA,12,46,900,11,0.0161879,25903672.0192557,NA,-0.0325944050560247,0.0603933576734338,NA,NA,4.52115289992718,3.1029915883916,2.36231728732964,2.72883260287894,2.54617782553994,4.52031360325461,3.10255157444031,2.35951401357181,2.72839258892764,2.54573781158864,0.000399282721281378,NA,0.000269576675882377,NA,NA,0.000440013951294662,0.000440013951294662,0.00253369708194674,0.000440013951294662,0.000440013951294662,1.73408308177873e-05,0.0621473769045222,0.117,0.735132680940012,113.7531768,40398481.7735877,31.4434355828221,295558282208.589,0.000129445318133545,0.000129445318133545,0.000107714347832996,0.000129445318133545,0.000129445318133545,7.05393709700219e-08,7.05393709700219e-08,7.05393709700219e-08,7.05393709700219e-08,7.05393709700219e-08,7.27493038390697e-05,NA,NA,NA,NA,176.836471636692,3.7113927144476e-10,26274621564154241024,1.34569164757173e-11,1.08321285667731,2.00245419055566,0.449181414737873,0.523090870389358,1.16454255057417,30165928.2825409,0.389807188653215,0.498857225148018,0.0598588555828297,1.65207535532727,0.160956963369537,0.0792433236480154,0.183519566821161,0.315439617031508,0.168506602297378,12671.379012967,0.291103005078691,0.0900190860358719,-26.5902391179919,31792795800.8017,0.0930125457920844,161261188.822454,14980658.9842925,65,101
2015-01-09 15:45:00,5172.37252930267,808.490946910845,2239.3376883138,2124.54389407803,67.1271573958821,20.1712464163207,49.6067738574597,145.902287845373,0,216.7,231.540467345679,0.94,3.3,20,5.2,46,1016.2,NA,12,46,900,11,0.0162145,25898143.7028864,NA,0.0488346798218686,0.0583522446009558,NA,NA,4.52016066162929,3.10230173151767,2.36165410270654,2.72822259836118,2.54560680288525,4.51934888583273,3.10188943331054,2.3590104502185,2.72781030015406,2.54519450467812,0.000399477589434093,NA,0.000269724391326398,NA,NA,0.000412298207126339,0.000412298207126339,0.00237392809670899,0.000412298207126339,0.000412298207126339,1.73408308177873e-05,0.0621473769045222,0.117,0.735132680940012,113.9407269,40398481.7735877,31.4434355828221,295558282208.589,0.000129509125745288,0.000129509125745288,0.000107773655008576,0.000129509125745288,0.000129509125745288,6.19329236072458e-08,6.19329236072458e-08,6.19329236072458e-08,6.19329236072458e-08,6.19329236072458e-08,7.28654159719699e-05,NA,NA,NA,NA,176.836471636692,3.7113927144476e-10,26274621564154241024,1.34569164757173e-11,1.08321285667731,2.00202683028518,0.450114105446013,0.524065159461046,1.16429401594015,30153053.7372287,0.389167707249646,0.498038846401282,0.0597606567140083,1.6493651142189,0.16069291235189,0.0791133244245403,0.18321850169566,0.31492213614631,0.168230166044573,12610.1019490569,0.291051329984652,0.0900190860358719,-26.5902391179919,31792795800.8017,0.0930125457920844,160996638.720836,14980658.9842925,65,101
2015-01-09 16:00:00,5283.4865142176,857.155371442376,2306.50170942299,2119.82943335224,65.9336882462061,19.8560056449922,49.5865475743244,146.050074401658,0,100,195.509852638805,0.51,1.7,340,4.6,49,1016.7,NA,12,43,900,14,0.0163079,11880990.3049771,NA,-0.0604256363882135,0.0621356963583314,NA,NA,2.074379321931,1.42370420784034,1.08608368834199,1.25209227281848,1.16831574734714,2.07328914818723,1.42301775397772,1.08221579932241,1.25140581895586,1.16762929348452,0.000403719881146743,NA,0.000272538576147363,NA,NA,0.000686453862620302,0.000686453862620302,0.00359535044343761,0.000686453862620302,0.000686453862620302,1.73108499910588e-05,0.0619829171322188,0.117,0.735132680940012,114.2952465,40398481.7735877,31.4434355828221,295558282208.589,0.00013087835241092,0.00013087835241092,0.000108894246032947,0.00013087835241092,0.00013087835241092,1.71835907310509e-07,1.71835907310509e-07,1.71835907310509e-07,1.71835907310509e-07,1.71835907310509e-07,7.35530896112393e-05,NA,NA,NA,NA,176.645778046031,3.70739049252741e-10,26331380422618656768,1.35823631001608e-11,1.08654564891434,0.918446574156254,2.14306437238382,1.14590988520277,0.534706236531815,6352839.61224531,0.305796216297613,0.370887416795975,0.0388172092318657,1.43233785782667,0.10047536886693,0.049378333709546,0.117548040684791,0.229444793428483,0.107480709836644,684.176673788606,0.307324138596051,0.0818853058634562,-26.6865121249053,31842776797.5617,0.0887598479525372,95646840.8889202,9314921.5761471,69,99
2015-01-09 16:15:00,5531.17771712093,810.598842635783,2546.66450471329,2173.91436977186,67.699184824013,19.3999203818486,52.7457920353652,144.52921235646,0,100,159.086807513561,0.63,1.7,340,4.6,49,1016.7,NA,12,43,900,14,0.0169777,11818983.7483168,NA,-0.237053429462283,0.0608535614150152,NA,NA,2.06407123845846,1.41676989358195,1.08214225737435,1.24605359645722,1.1627142983331,2.06246871001329,1.41559106405326,1.07656774528341,1.24487476692852,1.16153546880441,0.000423698916476876,NA,0.000285611782855769,NA,NA,0.00117882952869517,0.00117882952869517,0.00528890030808155,0.00117882952869517,0.00117882952869517,1.73108499910588e-05,0.0619829171322188,0.117,0.735132680940012,118.9899396,40398481.7735877,31.4434355828221,295558282208.589,0.000137344798739621,0.000137344798739621,0.000114108259875936,0.000137344798739621,0.000137344798739621,5.06749380230163e-07,5.06749380230163e-07,5.06749380230163e-07,5.06749380230163e-07,5.06749380230163e-07,7.69917804161369e-05,NA,NA,NA,NA,176.645778046031,3.70739049252741e-10,26331380422618656768,1.35823631001608e-11,1.08654564891434,0.913653227130626,2.25456262845115,1.1992370774699,0.53191561961344,6286702.06368712,0.293732019988564,0.356255258625554,0.0372858023426225,1.37582962071726,0.0965114395910523,0.0474302719627455,0.112910564604364,0.220392794474656,0.103240407590251,606.635644617217,0.305878887659348,0.0818853058634562,-26.6865121249053,31842776797.5617,0.0887598479525372,91873405.4985317,9314921.5761471,69,99
2015-01-09 16:30:00,4563.779270612,600.70367481423,1927.79251905263,2035.28307674514,74.1587489014827,18.8704673501847,55.688890169269,145.684976041183,0,100,122.897975907285,0.81,1.7,340,4.6,49,1016.7,NA,12,43,900,14,0.0156332,11946430.5237625,NA,0.24207288870635,0.0388164565181904,NA,NA,2.08650185241015,1.43227596472376,1.09422727257514,1.25971879514773,1.17548083051895,2.08470877668452,1.4308557027316,1.08817661882169,1.25829853315557,1.17406056852679,0.000372813733466454,NA,0.000250566788791123,NA,NA,0.00142026199216048,0.00142026199216048,0.00580008696465766,0.00142026199216048,0.00142026199216048,1.73108499910588e-05,0.0619829171322188,0.117,0.735132680940012,109.5615994,40398481.7735877,31.4434355828221,295558282208.589,0.000120841358970019,0.000120841358970019,0.000100097178055349,0.000120841358970019,0.000120841358970019,7.35577004830433e-07,7.35577004830433e-07,7.35577004830433e-07,7.35577004830433e-07,7.35577004830433e-07,6.72679593408519e-05,NA,NA,NA,NA,176.645778046031,3.70739049252741e-10,26331380422618656768,1.35823631001608e-11,1.08654564891434,0.923505356565182,2.03186276078572,1.09243382963955,0.537651386069551,6423014.9296845,0.318993815454279,0.386894231786651,0.0404924881938658,1.4941549108085,0.104811699968337,0.0515094112722862,0.122621196727702,0.239347206378244,0.112119378498644,775.708328565043,0.308793836067339,0.0818853058634562,-26.6865121249053,31842776797.5617,0.0887598479525372,99774781.6526636,9314921.5761471,69,99
2015-01-09 16:45:00,5188.02179005,840.724862119552,2364.14221620164,1983.15471172881,66.2693492126768,18.1969928945621,54.4056376616418,145.010240938625,0,100,87.8209081833427,1,1.7,340,4.6,49,1016.7,NA,12,43,900,14,0.0157326,11936591.2267338,NA,0.298174971699643,0.0565940915211693,NA,NA,2.08615911185193,1.43244938242797,1.09855059766169,1.26003433406903,1.17586574935698,2.08299177269481,1.42967722400221,1.08728037680605,1.25726217564327,1.17309359093123,0.000395180731366389,NA,0.00026558060862165,NA,NA,0.00277215842575447,0.00277215842575447,0.0110046402470132,0.00277215842575447,0.00277215842575447,1.73108499910588e-05,0.0619829171322188,0.117,0.735132680940012,110.264506,40398481.7735877,31.4434355828221,295558282208.589,0.000128062568312224,0.000128062568312224,0.000106069357754513,0.000128062568312224,0.000128062568312224,2.80238181636316e-06,2.80238181636316e-06,2.80238181636316e-06,2.80238181636316e-06,2.80238181636316e-06,7.119578642262e-05,NA,NA,NA,NA,176.645778046031,3.70739049252741e-10,26331380422618656768,1.35823631001608e-11,1.08654564891434,0.922744740790222,2.04827103588439,1.10034874725441,0.537208566628639,6412439.06334565,0.316978383468711,0.384449798785139,0.0402366529646938,1.48471470396829,0.104149490099857,0.051183970119491,0.121846464836296,0.237834988924422,0.111410998051499,761.269404280939,0.308576430981325,0.0818853058634562,-26.6865121249053,31842776797.5617,0.0887598479525372,99144395.4929523,9314921.5761471,69,99
2015-01-09 17:00:00,6265.12816921107,1135.29120337312,3041.916904771,2087.92006106695,60.6328258022107,17.9620095001063,52.7126819972558,144.067311735583,0,8.3,54.8995889415888,0.15,0.7,340,3.3,55,1016.8,NA,12,34,1000,20,0.0170604,NA,NA,0.105780206791584,0.0860111414589227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000448735678319517,NA,0.000301604542668307,NA,NA,0.0043904701329753,0.0043904701329753,0.0169306795281713,0.0043904701329753,0.0043904701329753,1.72457890239972e-05,0.0616867407197957,0.117,0.735132680940012,119.0047989,40398481.7735877,31.4434355828221,295558282208.589,0.000145389489601618,0.000145389489601618,0.000120428491468436,0.000145389489601618,0.000145389489601618,7.03650090018943e-06,7.03650090018943e-06,7.03650090018943e-06,7.03650090018943e-06,7.03650090018943e-06,8.08933924528217e-05,NA,NA,NA,NA,176.231900733272,3.69870415520667e-10,26455203155660455936,1.38591460584962e-11,1.09376879271055,0.0751520844047913,NA,NA,NA,NA,0.170081698281356,0.180038430407411,0.0109666649814221,0.972903748106527,0.0226643635408684,0.0107858703303141,0.0308628508363179,0.104472506577178,0.0279591514708114,NA,0.342074174577635,0.0665356907036388,-26.8965372585438,31920698290.5998,0.0802008717925827,18885918.5122521,2018648.86913312,77,107
