"date","pm10","pm25","so2","o3","co","no2"
2015-05-29 12:15:00,35,27,4,84,800,33
2015-05-29 12:30:00,35,27,4,84,800,33
2015-05-29 12:45:00,35,27,4,84,800,33
2015-05-29 13:00:00,37,27,4,93,800,34
2015-05-29 13:15:00,37,27,4,93,800,34
2015-05-29 13:30:00,37,27,4,93,800,34
2015-05-29 13:45:00,37,27,4,93,800,34
2015-05-29 14:00:00,49,35,5,100,800,34
2015-05-29 14:15:00,49,35,5,100,800,34
2015-05-29 14:30:00,49,35,5,100,800,34
2015-05-29 14:45:00,49,35,5,100,800,34
2015-05-29 15:00:00,49,33,5,97,800,34
2015-05-29 15:15:00,49,33,5,97,800,34
2015-05-29 15:30:00,49,33,5,97,800,34
2015-05-29 15:45:00,49,33,5,97,800,34
2015-05-29 16:00:00,51,31,4,76,800,33
2015-05-29 16:15:00,51,31,4,76,800,33
2015-05-29 16:30:00,51,31,4,76,800,33
2015-05-29 16:45:00,51,31,4,76,800,33
2015-05-29 17:00:00,45,29,4,65,700,30
2015-05-29 17:15:00,45,29,4,65,700,30
2015-05-29 17:30:00,45,29,4,65,700,30
2015-05-29 17:45:00,45,29,4,65,700,30
2015-05-29 18:00:00,43,21,4,59,800,30
2015-05-29 18:15:00,43,21,4,59,800,30
2015-05-29 18:30:00,43,21,4,59,800,30
2015-05-29 18:45:00,43,21,4,59,800,30
2015-05-29 19:00:00,41,27,4,54,700,26
2015-05-29 19:15:00,41,27,4,54,700,26
2015-05-29 19:30:00,41,27,4,54,700,26
2015-05-29 19:45:00,41,27,4,54,700,26
2015-05-29 20:00:00,41,25,4,48,700,26
2015-05-29 20:15:00,41,25,4,48,700,26
2015-05-29 20:30:00,41,25,4,48,700,26
2015-05-29 20:45:00,41,25,4,48,700,26
2015-05-29 21:00:00,47,29,4,52,800,29
2015-05-29 21:15:00,47,29,4,52,800,29
2015-05-29 21:30:00,47,29,4,52,800,29
2015-05-29 21:45:00,47,29,4,52,800,29
2015-05-29 22:00:00,37,29,4,38,800,29
2015-05-29 22:15:00,37,29,4,38,800,29
2015-05-29 22:30:00,37,29,4,38,800,29
2015-05-29 22:45:00,37,29,4,38,800,29
2015-05-29 23:00:00,51,35,3,33,800,25
2015-05-29 23:15:00,51,35,3,33,800,25
2015-05-29 23:30:00,51,35,3,33,800,25
2015-05-29 23:45:00,51,35,3,33,800,25
2015-05-30 00:00:00,51,31,4,38,800,25
2015-05-30 00:15:00,51,31,4,38,800,25
2015-05-30 00:30:00,51,31,4,38,800,25
2015-05-30 00:45:00,51,31,4,38,800,25
2015-05-30 01:00:00,47,41,4,43,700,25
2015-05-30 01:15:00,47,41,4,43,700,25
2015-05-30 01:30:00,47,41,4,43,700,25
2015-05-30 01:45:00,47,41,4,43,700,25
2015-05-30 02:00:00,43,33,4,43,700,25
2015-05-30 02:15:00,43,33,4,43,700,25
2015-05-30 02:30:00,43,33,4,43,700,25
2015-05-30 02:45:00,43,33,4,43,700,25
2015-05-30 03:00:00,41,33,3,35,800,25
2015-05-30 03:15:00,41,33,3,35,800,25
2015-05-30 03:30:00,41,33,3,35,800,25
2015-05-30 03:45:00,41,33,3,35,800,25
2015-05-30 04:00:00,39,27,3,36,700,25
2015-05-30 04:15:00,39,27,3,36,700,25
2015-05-30 04:30:00,39,27,3,36,700,25
2015-05-30 04:45:00,39,27,3,36,700,25
2015-05-30 05:00:00,29,25,3,39,700,24
2015-05-30 05:15:00,29,25,3,39,700,24
2015-05-30 05:30:00,29,25,3,39,700,24
2015-05-30 05:45:00,29,25,3,39,700,24
2015-05-30 06:00:00,33,25,3,40,700,25
2015-05-30 06:15:00,33,25,3,40,700,25
2015-05-30 06:30:00,33,25,3,40,700,25
2015-05-30 06:45:00,33,25,3,40,700,25
2015-05-30 07:00:00,39,35,3,38,700,24
2015-05-30 07:15:00,39,35,3,38,700,24
2015-05-30 07:30:00,39,35,3,38,700,24
2015-05-30 07:45:00,39,35,3,38,700,24
2015-05-30 08:00:00,25,21,3,40,700,25
2015-05-30 08:15:00,25,21,3,40,700,25
2015-05-30 08:30:00,25,21,3,40,700,25
2015-05-30 08:45:00,25,21,3,40,700,25
2015-05-30 09:00:00,25,25,3,39,700,25
2015-05-30 09:15:00,25,25,3,39,700,25
2015-05-30 09:30:00,25,25,3,39,700,25
2015-05-30 09:45:00,25,25,3,39,700,25
2015-05-30 10:00:00,33,29,3,47,700,20
2015-05-30 10:15:00,33,29,3,47,700,20
2015-05-30 10:30:00,33,29,3,47,700,20
2015-05-30 10:45:00,33,29,3,47,700,20
2015-05-30 11:00:00,31,25,3,46,700,23
2015-05-30 11:15:00,31,25,3,46,700,23
2015-05-30 11:30:00,31,25,3,46,700,23
2015-05-30 11:45:00,31,25,3,46,700,23
2015-05-30 12:00:00,41,29,3,47,700,25
2015-05-30 12:15:00,41,29,3,47,700,25
2015-05-30 12:30:00,41,29,3,47,700,25
2015-05-30 12:45:00,41,29,3,47,700,25
2015-05-30 13:00:00,37,29,3,51,700,25
2015-05-30 13:15:00,37,29,3,51,700,25
2015-05-30 13:30:00,37,29,3,51,700,25
2015-05-30 13:45:00,37,29,3,51,700,25
2015-05-30 14:00:00,37,27,2,51,700,25
2015-05-30 14:15:00,37,27,2,51,700,25
2015-05-30 14:30:00,37,27,2,51,700,25
2015-05-30 14:45:00,37,27,2,51,700,25
2015-05-30 15:00:00,35,27,2,52,700,28
2015-05-30 15:15:00,35,27,2,52,700,28
2015-05-30 15:30:00,35,27,2,52,700,28
2015-05-30 15:45:00,35,27,2,52,700,28
2015-05-30 16:00:00,45,37,2,52,700,27
2015-05-30 16:15:00,45,37,2,52,700,27
2015-05-30 16:30:00,45,37,2,52,700,27
2015-05-30 16:45:00,45,37,2,52,700,27
2015-05-30 17:00:00,45,33,2,53,700,27
2015-05-30 17:15:00,45,33,2,53,700,27
2015-05-30 17:30:00,45,33,2,53,700,27
2015-05-30 17:45:00,45,33,2,53,700,27
2015-05-30 18:00:00,51,39,3,54,700,28
2015-05-30 18:15:00,51,39,3,54,700,28
2015-05-30 18:30:00,51,39,3,54,700,28
2015-05-30 18:45:00,51,39,3,54,700,28
2015-05-30 19:00:00,41,37,3,52,700,28
2015-05-30 19:15:00,41,37,3,52,700,28
2015-05-30 19:30:00,41,37,3,52,700,28
2015-05-30 19:45:00,41,37,3,52,700,28
2015-05-30 20:00:00,33,31,3,50,700,28
2015-05-30 20:15:00,33,31,3,50,700,28
2015-05-30 20:30:00,33,31,3,50,700,28
2015-05-30 20:45:00,33,31,3,50,700,28
2015-05-30 21:00:00,41,35,2,53,700,26
2015-05-30 21:15:00,41,35,2,53,700,26
2015-05-30 21:30:00,41,35,2,53,700,26
2015-05-30 21:45:00,41,35,2,53,700,26
2015-05-30 22:00:00,45,31,3,55,700,27
2015-05-30 22:15:00,45,31,3,55,700,27
2015-05-30 22:30:00,45,31,3,55,700,27
2015-05-30 22:45:00,45,31,3,55,700,27
2015-05-30 23:00:00,43,37,3,46,700,23
2015-05-30 23:15:00,43,37,3,46,700,23
2015-05-30 23:30:00,43,37,3,46,700,23
2015-05-30 23:45:00,43,37,3,46,700,23
2015-05-31 00:00:00,43,39,3,43,700,23
2015-05-31 00:15:00,43,39,3,43,700,23
2015-05-31 00:30:00,43,39,3,43,700,23
2015-05-31 00:45:00,43,39,3,43,700,23
2015-05-31 01:00:00,41,37,2,38,700,24
2015-05-31 01:15:00,41,37,2,38,700,24
2015-05-31 01:30:00,41,37,2,38,700,24
2015-05-31 01:45:00,41,37,2,38,700,24
2015-05-31 02:00:00,53,39,3,40,700,23
2015-05-31 02:15:00,53,39,3,40,700,23
2015-05-31 02:30:00,53,39,3,40,700,23
2015-05-31 02:45:00,53,39,3,40,700,23
2015-05-31 03:00:00,47,45,3,38,700,24
2015-05-31 03:15:00,47,45,3,38,700,24
2015-05-31 03:30:00,47,45,3,38,700,24
2015-05-31 03:45:00,47,45,3,38,700,24
2015-05-31 04:00:00,55,51,2,27,800,23
2015-05-31 04:15:00,55,51,2,27,800,23
2015-05-31 04:30:00,55,51,2,27,800,23
2015-05-31 04:45:00,55,51,2,27,800,23
2015-05-31 05:00:00,55,43,2,20,700,22
2015-05-31 05:15:00,55,43,2,20,700,22
2015-05-31 05:30:00,55,43,2,20,700,22
2015-05-31 05:45:00,55,43,2,20,700,22
2015-05-31 06:00:00,53,43,3,22,800,21
2015-05-31 06:15:00,53,43,3,22,800,21
2015-05-31 06:30:00,53,43,3,22,800,21
2015-05-31 06:45:00,53,43,3,22,800,21
2015-05-31 07:00:00,55,45,3,30,800,22
2015-05-31 07:15:00,55,45,3,30,800,22
2015-05-31 07:30:00,55,45,3,30,800,22
2015-05-31 07:45:00,55,45,3,30,800,22
2015-05-31 08:00:00,45,39,3,35,800,24
2015-05-31 08:15:00,45,39,3,35,800,24
2015-05-31 08:30:00,45,39,3,35,800,24
2015-05-31 08:45:00,45,39,3,35,800,24
2015-05-31 09:00:00,47,39,3,47,700,28
2015-05-31 09:15:00,47,39,3,47,700,28
2015-05-31 09:30:00,47,39,3,47,700,28
2015-05-31 09:45:00,47,39,3,47,700,28
2015-05-31 10:00:00,39,31,3,55,700,24
2015-05-31 10:15:00,39,31,3,55,700,24
2015-05-31 10:30:00,39,31,3,55,700,24
2015-05-31 10:45:00,39,31,3,55,700,24
2015-05-31 11:00:00,37,25,3,60,700,27
2015-05-31 11:15:00,37,25,3,60,700,27
2015-05-31 11:30:00,37,25,3,60,700,27
2015-05-31 11:45:00,37,25,3,60,700,27
2015-05-31 12:00:00,31,25,3,61,700,28
2015-05-31 12:15:00,31,25,3,61,700,28
2015-05-31 12:30:00,31,25,3,61,700,28
2015-05-31 12:45:00,31,25,3,61,700,28
2015-05-31 13:00:00,31,25,2,64,700,29
2015-05-31 13:15:00,31,25,2,64,700,29
2015-05-31 13:30:00,31,25,2,64,700,29
2015-05-31 13:45:00,31,25,2,64,700,29
2015-05-31 14:00:00,27,27,3,72,700,30
2015-05-31 14:15:00,27,27,3,72,700,30
2015-05-31 14:30:00,27,27,3,72,700,30
2015-05-31 14:45:00,27,27,3,72,700,30
2015-05-31 15:00:00,39,23,3,76,700,33
2015-05-31 15:15:00,39,23,3,76,700,33
2015-05-31 15:30:00,39,23,3,76,700,33
2015-05-31 15:45:00,39,23,3,76,700,33
2015-05-31 16:00:00,31,23,3,64,700,29
2015-05-31 16:15:00,31,23,3,64,700,29
2015-05-31 16:30:00,31,23,3,64,700,29
2015-05-31 16:45:00,31,23,3,64,700,29
2015-05-31 17:00:00,39,21,3,62,800,30
2015-05-31 17:15:00,39,21,3,62,800,30
2015-05-31 17:30:00,39,21,3,62,800,30
2015-05-31 17:45:00,39,21,3,62,800,30
2015-05-31 18:00:00,53,39,3,62,800,29
2015-05-31 18:15:00,53,39,3,62,800,29
2015-05-31 18:30:00,53,39,3,62,800,29
2015-05-31 18:45:00,53,39,3,62,800,29
2015-05-31 19:00:00,55,33,3,60,800,29
2015-05-31 19:15:00,55,33,3,60,800,29
2015-05-31 19:30:00,55,33,3,60,800,29
2015-05-31 19:45:00,55,33,3,60,800,29
2015-05-31 20:00:00,49,35,3,54,800,29
2015-05-31 20:15:00,49,35,3,54,800,29
2015-05-31 20:30:00,49,35,3,54,800,29
2015-05-31 20:45:00,49,35,3,54,800,29
2015-05-31 21:00:00,51,35,3,50,800,26
2015-05-31 21:15:00,51,35,3,50,800,26
2015-05-31 21:30:00,51,35,3,50,800,26
2015-05-31 21:45:00,51,35,3,50,800,26
2015-05-31 22:00:00,53,39,3,44,800,27
2015-05-31 22:15:00,53,39,3,44,800,27
2015-05-31 22:30:00,53,39,3,44,800,27
2015-05-31 22:45:00,53,39,3,44,800,27
2015-05-31 23:00:00,51,41,3,33,800,27
2015-05-31 23:15:00,51,41,3,33,800,27
2015-05-31 23:30:00,51,41,3,33,800,27
2015-05-31 23:45:00,51,41,3,33,800,27
2015-06-01 00:00:00,57,41,3,29,800,27
2015-06-01 00:15:00,57,41,3,29,800,27
2015-06-01 00:30:00,57,41,3,29,800,27
2015-06-01 00:45:00,57,41,3,29,800,27
2015-06-01 01:00:00,55,37,2,28,900,25
2015-06-01 01:15:00,55,37,2,28,900,25
2015-06-01 01:30:00,55,37,2,28,900,25
2015-06-01 01:45:00,55,37,2,28,900,25
2015-06-01 02:00:00,49,35,2,25,800,23
2015-06-01 02:15:00,49,35,2,25,800,23
2015-06-01 02:30:00,49,35,2,25,800,23
2015-06-01 02:45:00,49,35,2,25,800,23
2015-06-01 03:00:00,49,35,3,24,800,22
2015-06-01 03:15:00,49,35,3,24,800,22
2015-06-01 03:30:00,49,35,3,24,800,22
2015-06-01 03:45:00,49,35,3,24,800,22
2015-06-01 04:00:00,37,33,2,24,800,20
2015-06-01 04:15:00,37,33,2,24,800,20
2015-06-01 04:30:00,37,33,2,24,800,20
2015-06-01 04:45:00,37,33,2,24,800,20
2015-06-01 05:00:00,35,33,2,20,800,19
2015-06-01 05:15:00,35,33,2,20,800,19
2015-06-01 05:30:00,35,33,2,20,800,19
2015-06-01 05:45:00,35,33,2,20,800,19
2015-06-01 06:00:00,47,39,2,24,800,22
2015-06-01 06:15:00,47,39,2,24,800,22
2015-06-01 06:30:00,47,39,2,24,800,22
2015-06-01 06:45:00,47,39,2,24,800,22
2015-06-01 07:00:00,47,39,2,28,800,21
2015-06-01 07:15:00,47,39,2,28,800,21
2015-06-01 07:30:00,47,39,2,28,800,21
2015-06-01 07:45:00,47,39,2,28,800,21
2015-06-01 08:00:00,57,33,3,36,800,22
2015-06-01 08:15:00,57,33,3,36,800,22
2015-06-01 08:30:00,57,33,3,36,800,22
2015-06-01 08:45:00,57,33,3,36,800,22
2015-06-01 09:00:00,61,43,3,42,800,24
2015-06-01 09:15:00,61,43,3,42,800,24
2015-06-01 09:30:00,61,43,3,42,800,24
2015-06-01 09:45:00,61,43,3,42,800,24
2015-06-01 10:00:00,49,39,3,49,700,27
2015-06-01 10:15:00,49,39,3,49,700,27
2015-06-01 10:30:00,49,39,3,49,700,27
2015-06-01 10:45:00,49,39,3,49,700,27
2015-06-01 11:00:00,37,29,3,51,800,27
2015-06-01 11:15:00,37,29,3,51,800,27
2015-06-01 11:30:00,37,29,3,51,800,27
2015-06-01 11:45:00,37,29,3,51,800,27
2015-06-01 12:00:00,33,25,3,62,700,29
2015-06-01 12:15:00,33,25,3,62,700,29
2015-06-01 12:30:00,33,25,3,62,700,29
2015-06-01 12:45:00,33,25,3,62,700,29
2015-06-01 13:00:00,29,21,NA,NA,NA,NA
2015-06-01 13:15:00,29,21,NA,NA,NA,NA
2015-06-01 13:30:00,29,21,NA,NA,NA,NA
2015-06-01 13:45:00,29,21,NA,NA,NA,NA
2015-06-01 14:00:00,23,15,NA,NA,NA,NA
2015-06-01 14:15:00,23,15,NA,NA,NA,NA
2015-06-01 14:30:00,23,15,NA,NA,NA,NA
2015-06-01 14:45:00,23,15,NA,NA,NA,NA
2015-06-01 15:00:00,89,19,3,69,700,9
2015-06-01 15:15:00,89,19,3,69,700,9
2015-06-01 15:30:00,89,19,3,69,700,9
2015-06-01 15:45:00,89,19,3,69,700,9
2015-06-01 16:00:00,37,19,3,67,700,8
2015-06-01 16:15:00,37,19,3,67,700,8
2015-06-01 16:30:00,37,19,3,67,700,8
2015-06-01 16:45:00,37,19,3,67,700,8
2015-06-01 17:00:00,35,25,3,66,700,10
2015-06-01 17:15:00,35,25,3,66,700,10
2015-06-01 17:30:00,35,25,3,66,700,10
2015-06-01 17:45:00,35,25,3,66,700,10
2015-06-01 18:00:00,39,21,3,65,700,8
2015-06-01 18:15:00,39,21,3,65,700,8
2015-06-01 18:30:00,39,21,3,65,700,8
2015-06-01 18:45:00,39,21,3,65,700,8
2015-06-01 19:00:00,53,27,3,53,800,16
2015-06-01 19:15:00,53,27,3,53,800,16
2015-06-01 19:30:00,53,27,3,53,800,16
2015-06-01 19:45:00,53,27,3,53,800,16
2015-06-01 20:00:00,45,35,3,48,800,17
2015-06-01 20:15:00,45,35,3,48,800,17
2015-06-01 20:30:00,45,35,3,48,800,17
2015-06-01 20:45:00,45,35,3,48,800,17
2015-06-01 21:00:00,43,33,3,50,800,11
2015-06-01 21:15:00,43,33,3,50,800,11
2015-06-01 21:30:00,43,33,3,50,800,11
2015-06-01 21:45:00,43,33,3,50,800,11
2015-06-01 22:00:00,45,37,3,40,800,16
2015-06-01 22:15:00,45,37,3,40,800,16
2015-06-01 22:30:00,45,37,3,40,800,16
2015-06-01 22:45:00,45,37,3,40,800,16
2015-06-01 23:00:00,53,35,3,39,800,17
2015-06-01 23:15:00,53,35,3,39,800,17
2015-06-01 23:30:00,53,35,3,39,800,17
2015-06-01 23:45:00,53,35,3,39,800,17
2015-06-02 00:00:00,55,37,3,39,800,12
2015-06-02 00:15:00,55,37,3,39,800,12
2015-06-02 00:30:00,55,37,3,39,800,12
2015-06-02 00:45:00,55,37,3,39,800,12
2015-06-02 01:00:00,51,39,3,37,700,9
2015-06-02 01:15:00,51,39,3,37,700,9
2015-06-02 01:30:00,51,39,3,37,700,9
2015-06-02 01:45:00,51,39,3,37,700,9
2015-06-02 02:00:00,57,41,3,29,800,11
2015-06-02 02:15:00,57,41,3,29,800,11
2015-06-02 02:30:00,57,41,3,29,800,11
2015-06-02 02:45:00,57,41,3,29,800,11
2015-06-02 03:00:00,57,41,3,23,800,13
2015-06-02 03:15:00,57,41,3,23,800,13
2015-06-02 03:30:00,57,41,3,23,800,13
2015-06-02 03:45:00,57,41,3,23,800,13
2015-06-02 04:00:00,53,43,3,17,800,15
2015-06-02 04:15:00,53,43,3,17,800,15
2015-06-02 04:30:00,53,43,3,17,800,15
2015-06-02 04:45:00,53,43,3,17,800,15
2015-06-02 05:00:00,53,45,3,15,800,20
2015-06-02 05:15:00,53,45,3,15,800,20
2015-06-02 05:30:00,53,45,3,15,800,20
2015-06-02 05:45:00,53,45,3,15,800,20
2015-06-02 06:00:00,59,41,3,15,800,17
2015-06-02 06:15:00,59,41,3,15,800,17
2015-06-02 06:30:00,59,41,3,15,800,17
2015-06-02 06:45:00,59,41,3,15,800,17
2015-06-02 07:00:00,61,43,3,18,800,18
2015-06-02 07:15:00,61,43,3,18,800,18
2015-06-02 07:30:00,61,43,3,18,800,18
2015-06-02 07:45:00,61,43,3,18,800,18
2015-06-02 08:00:00,61,43,3,19,800,21
2015-06-02 08:15:00,61,43,3,19,800,21
2015-06-02 08:30:00,61,43,3,19,800,21
2015-06-02 08:45:00,61,43,3,19,800,21
2015-06-02 09:00:00,69,53,3,28,800,22
2015-06-02 09:15:00,69,53,3,28,800,22
2015-06-02 09:30:00,69,53,3,28,800,22
2015-06-02 09:45:00,69,53,3,28,800,22
2015-06-02 10:00:00,77,51,3,33,800,17
2015-06-02 10:15:00,77,51,3,33,800,17
2015-06-02 10:30:00,77,51,3,33,800,17
2015-06-02 10:45:00,77,51,3,33,800,17
2015-06-02 11:00:00,79,55,4,32,800,31
2015-06-02 11:15:00,79,55,4,32,800,31
2015-06-02 11:30:00,79,55,4,32,800,31
2015-06-02 11:45:00,79,55,4,32,800,31
2015-06-02 12:00:00,87,51,4,35,800,35
2015-06-02 12:15:00,87,51,4,35,800,35
2015-06-02 12:30:00,87,51,4,35,800,35
2015-06-02 12:45:00,87,51,4,35,800,35
2015-06-02 13:00:00,81,51,4,45,800,25
2015-06-02 13:15:00,81,51,4,45,800,25
2015-06-02 13:30:00,81,51,4,45,800,25
2015-06-02 13:45:00,81,51,4,45,800,25
2015-06-02 14:00:00,67,43,3,49,800,22
2015-06-02 14:15:00,67,43,3,49,800,22
2015-06-02 14:30:00,67,43,3,49,800,22
2015-06-02 14:45:00,67,43,3,49,800,22
2015-06-02 15:00:00,73,39,3,54,800,21
2015-06-02 15:15:00,73,39,3,54,800,21
2015-06-02 15:30:00,73,39,3,54,800,21
2015-06-02 15:45:00,73,39,3,54,800,21
2015-06-02 16:00:00,71,41,3,56,800,18
2015-06-02 16:15:00,71,41,3,56,800,18
2015-06-02 16:30:00,71,41,3,56,800,18
2015-06-02 16:45:00,71,41,3,56,800,18
2015-06-02 17:00:00,73,47,3,57,800,18
2015-06-02 17:15:00,73,47,3,57,800,18
2015-06-02 17:30:00,73,47,3,57,800,18
2015-06-02 17:45:00,73,47,3,57,800,18
2015-06-02 18:00:00,73,53,3,55,800,22
2015-06-02 18:15:00,73,53,3,55,800,22
2015-06-02 18:30:00,73,53,3,55,800,22
2015-06-02 18:45:00,73,53,3,55,800,22
2015-06-02 19:00:00,75,47,3,38,800,17
2015-06-02 19:15:00,75,47,3,38,800,17
2015-06-02 19:30:00,75,47,3,38,800,17
2015-06-02 19:45:00,75,47,3,38,800,17
2015-06-02 20:00:00,43,29,3,30,800,17
2015-06-02 20:15:00,43,29,3,30,800,17
2015-06-02 20:30:00,43,29,3,30,800,17
2015-06-02 20:45:00,43,29,3,30,800,17
2015-06-02 21:00:00,35,27,3,28,700,16
2015-06-02 21:15:00,35,27,3,28,700,16
2015-06-02 21:30:00,35,27,3,28,700,16
2015-06-02 21:45:00,35,27,3,28,700,16
2015-06-02 22:00:00,39,37,3,24,800,16
2015-06-02 22:15:00,39,37,3,24,800,16
2015-06-02 22:30:00,39,37,3,24,800,16
2015-06-02 22:45:00,39,37,3,24,800,16
2015-06-02 23:00:00,53,35,3,15,800,26
2015-06-02 23:15:00,53,35,3,15,800,26
2015-06-02 23:30:00,53,35,3,15,800,26
2015-06-02 23:45:00,53,35,3,15,800,26
2015-06-03 00:00:00,63,51,2,31,800,15
2015-06-03 00:15:00,63,51,2,31,800,15
2015-06-03 00:30:00,63,51,2,31,800,15
2015-06-03 00:45:00,63,51,2,31,800,15
2015-06-03 01:00:00,73,55,3,33,800,9
2015-06-03 01:15:00,73,55,3,33,800,9
2015-06-03 01:30:00,73,55,3,33,800,9
2015-06-03 01:45:00,73,55,3,33,800,9
2015-06-03 02:00:00,73,55,2,42,700,6
2015-06-03 02:15:00,73,55,2,42,700,6
2015-06-03 02:30:00,73,55,2,42,700,6
2015-06-03 02:45:00,73,55,2,42,700,6
2015-06-03 03:00:00,75,53,3,52,700,4
2015-06-03 03:15:00,75,53,3,52,700,4
2015-06-03 03:30:00,75,53,3,52,700,4
2015-06-03 03:45:00,75,53,3,52,700,4
2015-06-03 04:00:00,57,45,3,50,700,6
2015-06-03 04:15:00,57,45,3,50,700,6
2015-06-03 04:30:00,57,45,3,50,700,6
2015-06-03 04:45:00,57,45,3,50,700,6
2015-06-03 05:00:00,55,43,3,43,700,11
2015-06-03 05:15:00,55,43,3,43,700,11
2015-06-03 05:30:00,55,43,3,43,700,11
2015-06-03 05:45:00,55,43,3,43,700,11
2015-06-03 06:00:00,49,37,3,43,700,10
2015-06-03 06:15:00,49,37,3,43,700,10
2015-06-03 06:30:00,49,37,3,43,700,10
2015-06-03 06:45:00,49,37,3,43,700,10
2015-06-03 07:00:00,47,37,4,41,700,8
2015-06-03 07:15:00,47,37,4,41,700,8
2015-06-03 07:30:00,47,37,4,41,700,8
2015-06-03 07:45:00,47,37,4,41,700,8
2015-06-03 08:00:00,53,35,4,43,700,8
2015-06-03 08:15:00,53,35,4,43,700,8
2015-06-03 08:30:00,53,35,4,43,700,8
2015-06-03 08:45:00,53,35,4,43,700,8
2015-06-03 09:00:00,45,33,3,45,700,5
2015-06-03 09:15:00,45,33,3,45,700,5
2015-06-03 09:30:00,45,33,3,45,700,5
2015-06-03 09:45:00,45,33,3,45,700,5
2015-06-03 10:00:00,61,17,3,45,700,6
2015-06-03 10:15:00,61,17,3,45,700,6
2015-06-03 10:30:00,61,17,3,45,700,6
2015-06-03 10:45:00,61,17,3,45,700,6
2015-06-03 11:00:00,33,13,3,49,700,4
2015-06-03 11:15:00,33,13,3,49,700,4
2015-06-03 11:30:00,33,13,3,49,700,4
2015-06-03 11:45:00,33,13,3,49,700,4
2015-06-03 12:00:00,29,13,3,53,700,4
2015-06-03 12:15:00,29,13,3,53,700,4
2015-06-03 12:30:00,29,13,3,53,700,4
2015-06-03 12:45:00,29,13,3,53,700,4
2015-06-03 13:00:00,41,15,4,59,700,6
2015-06-03 13:15:00,41,15,4,59,700,6
2015-06-03 13:30:00,41,15,4,59,700,6
2015-06-03 13:45:00,41,15,4,59,700,6
2015-06-03 14:00:00,47,17,4,59,700,7
2015-06-03 14:15:00,47,17,4,59,700,7
2015-06-03 14:30:00,47,17,4,59,700,7
2015-06-03 14:45:00,47,17,4,59,700,7
2015-06-03 15:00:00,53,13,3,57,700,5
2015-06-03 15:15:00,53,13,3,57,700,5
2015-06-03 15:30:00,53,13,3,57,700,5
2015-06-03 15:45:00,53,13,3,57,700,5
2015-06-03 16:00:00,39,15,3,57,600,5
2015-06-03 16:15:00,39,15,3,57,600,5
2015-06-03 16:30:00,39,15,3,57,600,5
2015-06-03 16:45:00,39,15,3,57,600,5
2015-06-03 17:00:00,45,9,3,56,700,6
2015-06-03 17:15:00,45,9,3,56,700,6
2015-06-03 17:30:00,45,9,3,56,700,6
2015-06-03 17:45:00,45,9,3,56,700,6
2015-06-03 18:00:00,43,11,3,55,700,5
2015-06-03 18:15:00,43,11,3,55,700,5
2015-06-03 18:30:00,43,11,3,55,700,5
2015-06-03 18:45:00,43,11,3,55,700,5
2015-06-03 19:00:00,47,15,3,54,700,4
2015-06-03 19:15:00,47,15,3,54,700,4
2015-06-03 19:30:00,47,15,3,54,700,4
2015-06-03 19:45:00,47,15,3,54,700,4
2015-06-03 20:00:00,45,11,3,50,700,8
2015-06-03 20:15:00,45,11,3,50,700,8
2015-06-03 20:30:00,45,11,3,50,700,8
2015-06-03 20:45:00,45,11,3,50,700,8
2015-06-03 21:00:00,37,11,3,50,700,6
2015-06-03 21:15:00,37,11,3,50,700,6
2015-06-03 21:30:00,37,11,3,50,700,6
2015-06-03 21:45:00,37,11,3,50,700,6
2015-06-03 22:00:00,31,11,3,46,700,10
2015-06-03 22:15:00,31,11,3,46,700,10
2015-06-03 22:30:00,31,11,3,46,700,10
2015-06-03 22:45:00,31,11,3,46,700,10
2015-06-03 23:00:00,31,11,3,48,700,7
2015-06-03 23:15:00,31,11,3,48,700,7
2015-06-03 23:30:00,31,11,3,48,700,7
2015-06-03 23:45:00,31,11,3,48,700,7
2015-06-04 00:00:00,25,11,3,48,700,5
2015-06-04 00:15:00,25,11,3,48,700,5
2015-06-04 00:30:00,25,11,3,48,700,5
2015-06-04 00:45:00,25,11,3,48,700,5
2015-06-04 01:00:00,25,11,3,47,700,5
2015-06-04 01:15:00,25,11,3,47,700,5
2015-06-04 01:30:00,25,11,3,47,700,5
2015-06-04 01:45:00,25,11,3,47,700,5
2015-06-04 02:00:00,25,11,3,41,600,7
2015-06-04 02:15:00,25,11,3,41,600,7
2015-06-04 02:30:00,25,11,3,41,600,7
2015-06-04 02:45:00,25,11,3,41,600,7
2015-06-04 03:00:00,27,15,2,34,700,7
2015-06-04 03:15:00,27,15,2,34,700,7
2015-06-04 03:30:00,27,15,2,34,700,7
2015-06-04 03:45:00,27,15,2,34,700,7
2015-06-04 04:00:00,31,17,3,29,700,8
2015-06-04 04:15:00,31,17,3,29,700,8
2015-06-04 04:30:00,31,17,3,29,700,8
2015-06-04 04:45:00,31,17,3,29,700,8
2015-06-04 05:00:00,29,21,3,25,700,11
2015-06-04 05:15:00,29,21,3,25,700,11
2015-06-04 05:30:00,29,21,3,25,700,11
2015-06-04 05:45:00,29,21,3,25,700,11
2015-06-04 06:00:00,27,21,3,22,700,16
2015-06-04 06:15:00,27,21,3,22,700,16
2015-06-04 06:30:00,27,21,3,22,700,16
2015-06-04 06:45:00,27,21,3,22,700,16
2015-06-04 07:00:00,37,17,3,28,700,14
2015-06-04 07:15:00,37,17,3,28,700,14
